user_id,goodreads_book_id
21151,6604209
19261,1381
33510,11486
1902,9418327
21284,11012
15069,13895
12718,153007
23927,5129
29436,54984
43157,8667848
30942,7098304
2304,9418327
22874,17262100
10122,2547
5823,6080337
20542,9328
27513,12657
11350,33
19559,1845
32856,2241059
14650,5883777
27253,375802
32240,7882
4050,6327
39210,47957
15572,11870085
5139,12873
26716,13747
9206,17245
6714,9597
15687,15881
2743,7675
16417,8694
14901,19063
20185,43916
24517,138395
13021,2657
41748,14866
4776,3636
6647,251688
39391,99085
27908,4948
15567,176839
11714,7784
46352,13214
4376,20910157
31996,76889
23221,28862528
38984,22557272
21499,8573020
26363,228665
28556,6186357
9108,1381
6818,24911006
41488,93794
1404,6193
28455,561456
1245,13836
45674,2657
12458,9593
27099,18131
24864,781110
26096,7095831
9767,292408
32063,2165
10114,11735983
47785,7235533
8905,24178
14549,10803121
5828,85301
22953,390305
3161,34084
15407,5890
7385,10950924
41931,23156040
5603,307791
46115,576666
29287,18635016
36891,12262741
17066,18007564
1263,1232
52556,43615
16540,39988
46458,27362503
40840,39662
34168,78433
15687,7159515
46732,11330361
50494,305234
1239,11387515
31502,3777732
31332,12677913
29361,15881
32122,16299256
3246,21
21052,263149
19128,43814
20007,20821111
41171,384597
19681,48855
38095,175675
16781,22285
12688,50033
35157,24178
15618,462033
33557,5470
4916,2073686
11544,10920
47028,10592
1593,3419808
42983,18126198
52894,301082
14610,15507958
35368,17329041
34811,5060378
41488,318525
43808,2547
27187,7905092
23998,68488
50547,13206760
43146,5470
38066,1
4954,43448
9459,2657
53419,14891
25119,10964
16843,5805
19862,6186357
23752,236093
21766,7061
20709,22232
145,256566
10016,370493
46611,1421990
11421,51606
3845,2998
25886,102957
48886,237665
2232,27001
5657,6496815
40096,16130549
20143,25735012
7319,14050
28018,12691
13742,12262741
52280,17378508
2954,1736739
8743,9592
9509,43641
2652,7445
36398,17182126
29689,7069
33466,2767052
1089,25078
40145,7677
12471,9969571
7711,15823426
46327,15812814
43157,17158596
49341,21611
23221,10644930
624,136251
22874,128029
7730,3432478
37542,6479259
34654,38709
21786,3686
21111,301082
39583,77392
13880,59924
11335,6319
26372,11590
7152,4406
1100,13453029
23002,370493
46667,4452257
7304,2767052
33137,310146
12490,4381
3009,10572
37494,18079776
37284,5470
52425,61666
12033,6752378
23962,227463
50851,12232938
23603,6900
36115,1618
31634,21484
400,2657
42779,7613
15846,28760
9009,51737
29378,865
26265,2767052
15930,1
18048,77431
25340,7445
35848,569564
35016,766020
47968,50398
5972,2998
23585,88442
38319,84369
1453,18342
18262,10629
11110,6514
18291,45195
5245,18405
27477,33609
39792,6443349
18035,10534
36372,10566
53332,9275658
35165,13634927
48833,22551730
22503,27821486
7995,389627
10785,2767052
7372,16059
50677,15985373
37602,2195464
30388,13662
7875,21681
1321,833549
22318,5094
50205,13413589
41965,10295484
14837,4982
50415,10194514
6852,960
3580,890
42562,14050
39029,3722183
15743,19543
10940,3636
16346,168668
1583,160251
35146,1934
9663,1617
20218,2956
42695,179064
12883,27712
29080,21996
46146,50027
28696,13335037
21823,25101
35070,10907
10015,8253920
10781,30043
11963,6339664
8510,17250
20566,10917
43512,45978
15339,18143977
32435,41865
29561,10614
7406,17660
16208,12691
50274,11
8214,28187
13847,21787
48433,7069
12047,62212
42232,19063
366,24583
4721,12262741
52019,78433
19838,17650
47211,22822858
51534,11127
10969,84022
12740,313605
31996,5129
24620,60931
28336,18512
2291,12262741
30719,4667024
27729,46799
2962,8852
21106,1241
34978,1
17155,18405
46798,18405
7449,11987
21006,1420
39080,2159225
22312,62212
9377,6148028
34601,13830
7801,18490
50354,1885
23684,1848444
40098,6512140
980,2865
42941,32987
38293,14940
30806,15811568
2852,4381
49997,42900
3820,816
36002,16299
39960,43889
2063,11991
12163,24761
38345,2429135
18066,10990
4930,12957
33576,6424
19845,22200
25206,7244
51219,22917
32305,18545
39191,11
714,41716
46324,6
51784,43927
20629,7636774
15930,6
19989,541920
53218,25574782
550,402045
21523,3412
25042,4667024
26810,4986
2277,42986
17172,15704307
28924,226706
43689,2187
2663,28923
44458,9279177
41776,2187
44336,126381
21842,823
52136,10847
8363,11447921
47371,4667024
8542,46677
21231,16130549
8273,2429135
8985,175004
36935,944073
42779,9361589
14812,233667
45501,6148028
14060,5359
7978,53498
9758,359410
32297,196970
32717,5297
11252,5168
372,588234
3578,1618
27356,8652190
15748,78129
51606,5148
42765,13623150
20819,21
38160,172327
5231,306654
31721,5297
3294,43015
2528,2657
40474,6723348
2911,1618
3593,3636
14987,546018
13016,47281
5217,561909
47056,15818107
39186,38210
7381,77203
4113,8570787
14148,9462795
2838,32929
43701,1067
48336,22857396
26482,5139
48297,114955
36686,186074
8369,3950967
25075,25813937
18381,49552
1162,1885
6094,6474550
32086,17349023
45421,25017
22312,9375
42423,5
9133,4979
6985,3805
44741,12578077
39845,386187
31549,236208
5463,6288
5531,420282
15380,39662
26716,375802
9600,23664710
3224,7826116
6260,5064
51123,61666
10459,455373
26793,5060378
14285,472343
550,667
11413,293595
48605,6185
8943,307791
31549,30226
4941,2956
21352,18135
40180,34504
32147,11
12805,17162
8470,139253
22899,7260188
6925,8908
19066,28541
7347,92846
25868,6689
8004,138872
47106,28212
16897,9712
7023,2122
25711,4989
31306,590552
2702,370493
14782,16160797
7955,6185
37284,22288
19006,930
2461,49455
10582,119322
40838,17378527
47282,10805160
47011,1970449
50436,13497
31099,17690
17746,2165
23230,8683812
4312,12177850
1501,3008
12618,59952
20900,368593
23450,30281
20586,17402605
25518,33512
29156,59887
49477,13890
46067,24178
11958,320
21957,42900
11975,162085
31778,2249196
25083,4136
26903,10798416
28018,15931
27211,4799
29819,5358
30932,2429135
40583,16299
39880,45032
53276,7896527
28614,2728527
42634,4214
20709,2156
10236,4900
23576,310459
52101,12232938
22776,13644052
41805,97084
1611,18116
27253,420297
31564,5517
19238,73186
13266,68418
45935,518848
17610,7963208
12998,22421
26742,11125
42206,5509920
28459,827
2874,65605
35899,6334
790,890
52149,10374
14274,201342
18512,4268157
7372,4952
36308,4600
6281,16793
42423,633270
48703,133266
39622,5344
35911,6101138
22359,402128
6266,6063187
50342,29579
15949,13569581
19497,17214
13743,1933181
36277,18135
40728,80660
10948,12232938
17213,37781
33383,2429135
43327,4667024
42481,157993
6706,13501
22007,53064
41248,9118135
16352,7354
16256,29056083
3040,251665
27700,5479
37977,5107
10687,4981
41326,236208
3984,4345290
25925,48328
6252,15881
35096,9014
5369,40173
35915,6334
16617,2118745
27373,890
1364,18035
13170,32433
9597,33507
8454,3636
31973,2429135
10558,11250053
2381,15196
52012,43641
33617,18373
16873,18892134
9731,227463
2591,2956
36165,1622
37494,5060378
618,49628
48165,54499
40798,5113
39210,76865
5708,8127
6696,7763
10242,192892
11305,47559
19573,1846
1123,119322
7825,11469379
29578,17162
4298,25
42974,3228917
46203,5297
28728,3
29865,11588
38042,14839
35560,26074181
2487,2728527
52012,4667024
6706,5
47239,18135
4835,8306745
40853,32435
4821,1885
3724,7624
9948,391729
10727,4406
6386,6288
37357,8683812
39774,17571564
5170,579696
45880,2
18154,119322
11107,49540
12361,11486
25411,334643
45318,6395833
5463,1617
32297,10518423
40364,11486
48199,1
10546,17262366
13132,13139
16923,27523
21422,5129
27513,2612
25861,5
41113,236093
5904,13453029
7978,61115
6915,162898
29951,1170158
22438,20821043
12649,27323
3845,23217
39185,1428
2761,1427
13741,2
29378,34507
24535,6614960
51885,12873
1420,5113
25212,125963
26401,77390
38768,32145
14273,2255
16897,7331435
22058,10996342
12363,890
46676,3720975
14119,24337
38358,12067
2276,64216
30160,149267
41058,12401556
17230,341027
41959,3636
9527,30119
47217,14935
15802,10065
16009,231804
30534,833549
30087,1162022
38744,119322
53218,133266
39186,6952
7733,6224935
47549,8855321
51634,7624
5629,8852
45038,766020
5582,30659
33733,13508607
27194,8709527
4137,153747
3506,6512154
49943,11588
10397,7745
29304,79016
5436,8695
22097,34504
33856,15811568
2474,58345
33418,5907
35450,17245
3095,18749
7908,4214
27120,34
122,5907
39457,334818
45421,5358
33418,9439303
5109,15881
7563,18131
43269,6892870
30540,7968243
18673,23534
18616,59219
7918,92517
8448,9712
1003,4980
14505,7954556
18240,157993
3182,24911006
4101,7015403
9189,6
34423,10579
19172,5297
21952,5107
42324,13538873
18616,37435
36363,16034964
15748,32499
19083,231804
27809,105549
6168,865
5804,34
52972,29946
31237,24800
24966,6870
17922,11387515
5580,13497
19251,9361589
6982,25460
14468,49436
18968,23807
19683,171624
2874,45220
48720,10587120
16985,191139
29304,938544
15687,16054217
22905,9460487
12404,6288
21823,1768603
7903,4502507
29671,3590
1645,2187
45659,6
27770,18135
17758,1202
33015,1617
39496,12232938
5463,3985
46766,4671
9714,26123
8070,460635
52353,14935
47001,14050
9032,8442457
1707,16479439
2112,341879
33881,37415
8471,84369
23430,8695
35070,2728527
5382,57736
4168,5907
50593,8695
34607,673252
15117,1
28581,16085481
8458,24178
34084,132391
34270,128029
2480,898885
37572,7967
39397,43641
21111,1225621
5489,375802
31273,24244
16476,6365221
8081,51428
32435,13496
27626,5129
9670,227443
33719,3431
5204,6493208
51123,168642
8750,5470
10016,4671
35243,10127019
16732,91244
3820,2213661
16222,136251
12354,5129
4422,7159515
20361,14061957
2666,24280
13448,3412
48161,10959
13365,29059
17257,37442
6818,16115612
8292,66692
10404,47401
4064,818811
21076,332613
18240,261243
4879,114187
35114,92303
9242,7445
4930,4406
19493,99111
48219,766020
40145,10594929
49941,530965
338,7613
2702,657371
19815,1217100
8251,1420
5741,43641
51279,40440
22034,3590
12342,469571
38172,960
27337,4407
40818,23346377
18182,6185
1875,96702
13423,47956
16566,10960383
41514,10138607
44615,7735333
34151,6344097
9505,92303
21784,8487363
8647,1625
46172,16299
24016,30933
9210,21787
45889,6976
13106,45162
52383,4671
17447,28866
31899,9520360
10030,428263
47239,331319
3969,4952
25622,125958
19013,4900
40861,10210
10436,18373
8707,4009
26210,227443
18968,149267
35801,7841677
25528,38990
24243,17855756
42779,1618
41142,7260188
16177,3412
45611,16160797
18390,5932
11285,18405
1634,2731276
19244,22327
42083,22205
4920,8667848
2208,2657
39793,29340182
43554,2165
2663,6193
20976,43255
22909,394535
23765,5358
4974,14249
3170,16183
33638,24
36274,375802
11031,4406
9386,1582996
27414,11486
1234,11149
19095,11768
20684,21060
2771,378
41616,3690
2277,16902
17216,15195
19123,2767052
18151,231804
2265,5191
24869,5129
9568,48464
16566,2767052
7677,6135237
801,6689
27753,8337
27353,13312527
23221,6690798
22654,16113791
28560,12875258
27827,77566
8395,77203
27754,598160
18435,1885
6835,556602
29773,8535273
19095,11870085
12485,18131
19522,1202
51756,112
23063,6148028
26398,74731
46770,1110
13478,19486412
42606,334643
53354,7237456
21054,2120932
2265,10335308
27370,2998
14873,13602426
8555,4407
10619,9520360
33717,15881
5758,135479
2885,1656001
9757,8949352
19559,12996
37865,3431
33472,152380
23428,6150
32568,3679
19668,7069
22905,332775
24795,19631
37999,15241
25244,2865
2088,227443
28312,40102
34891,10374
28798,6584188
10119,18135
8570,348573
4901,2494204
10288,1420
23850,11486
17900,310259
14163,11607
30321,18135
48148,36072
38286,18405
3644,11178225
33962,16299
36165,15881
30914,128029
25925,3876
6742,7274337
28992,15507958
17288,40173
25110,815234
36274,102733
3097,125507
47163,6489529
19066,8908
11020,48855
11927,5060378
49138,4406
44663,344262
32971,114683
43327,14905
5880,7824322
5828,1609451
26286,6280118
21530,22929741
2621,18254
4085,457762
35700,12296
24809,3985
13333,5056084
12790,46170
52189,32829
75,33926
32835,592657
27616,30119
48126,12127750
8980,48862
5828,2767052
8241,31338
39047,137791
11910,13526165
37804,125507
22349,316496
5340,23848559
52536,168668
13100,47212
14148,6304335
14487,368468
38067,5358
35329,16735
31459,448873
17638,3
46202,77203
27679,157993
44233,15055
6486,6643090
4992,4929
1825,7039
15274,6
626,77203
39144,6288
19123,201341
53209,2623
5741,48855
36008,63461
28772,18505832
44823,12262741
44519,168668
37497,6185
37365,15820748
2044,1622
45239,94798
6774,4667024
11735,7677
75,3798703
33256,79426
37733,827
45739,74270
21891,759611
31873,17303
21219,37435
20844,6781956
18524,46777
40031,108077
53357,135479
16427,345627
44233,530965
36591,237209
48703,32430
15007,10644930
10737,4954
20457,18500665
10692,143534
609,6892870
30480,23252517
14129,76778
44411,13812
7658,13503109
7272,51737
33379,31250
19566,949709
33147,5
143,136251
2663,30933
30321,233093
31896,3777732
20566,90475
2122,764903
980,2728527
50999,17255265
45459,37380
13095,24812
17922,9969571
6263,76658
40588,4980
51606,5936
30328,102458
3656,5470
45633,138683
30970,15241
8027,825508
8959,32929
8313,12220
15121,5060378
943,2767052
30087,5107
10957,6514
43821,781787
33446,2498983
38920,13496
46352,10599805
12407,5358
36675,77392
46040,857501
13544,1842
42980,5356711
20045,149267
44411,5
7633,1078
2147,7260188
18086,475339
13716,26200563
16823,439288
29336,49195
9030,890
36308,4948
14918,18512
1320,4009
13768,6319
33555,5472
51534,3431
45791,13643567
46977,24800
32647,9802372
13538,5198
30097,33
26302,3
42232,4538
36909,10910
12520,5907
6255,3446
3846,8732
31256,8785374
41800,136782
51634,133518
34325,34511
378,5107
8029,21853621
2585,157993
39925,65641
7955,6149
25557,49596
17027,1025039
43269,25103
3831,22628
32162,6288
45611,6138
7972,682745
31309,153779
3856,6310
23182,5060378
41284,30119
29198,33454
9254,12996
6123,12557
19533,27002
13182,43781
39394,23846013
2088,428263
32135,10210
11814,252577
10288,44186
36342,53764
27321,6667514
30010,2657
48260,6900
38025,13489518
9253,4069
20317,102868
10524,25295
6774,2728527
41813,22822858
4930,1
18086,233093
32537,15769
43055,10569
31564,30672
15476,48855
28669,64222
12174,3
35096,6516450
29431,113436
38570,10909
8543,816870
21300,31332
41616,18135
9710,337058
41771,7624
2014,315425
23590,22628
6375,140225
24973,1524
18204,21787
26191,4948
17485,11870085
3772,9418327
8454,65605
13370,10917
50609,6148028
33786,59952
37394,7144
30809,6
35758,13047090
21829,18990
24724,3106441
11652,157993
36174,5907
9425,2794
52718,2
20914,14891
21333,39988
11043,6310
36156,6952
52409,3
17986,5
13423,24768
42554,105576
4995,252499
38683,10664113
6884,2767052
8368,357636
46742,23529
22774,113946
13211,8664353
25572,41804
28531,13496
38555,303460
12883,13584236
43821,17250
12243,8680417
40470,15881
6266,42155
122,5693
18094,18966819
33717,296942
34452,7187395
48923,5470
27477,3228917
30534,144974
20844,18512
17223,35231
37411,11297
13333,5454
20611,29044
39583,4214
17630,17378527
36812,65641
6281,43908
15567,608474
3661,12898
11279,3974
30924,37380
38338,100915
45477,12930
10975,37415
44976,13545075
7132,6101718
46519,17667452
14468,1582996
15547,119829
27925,78433
28873,1885
37529,2767052
35198,24784
25748,767680
31284,48002
20774,28877
22611,68429
39035,22320
10897,16143347
39880,21412400
3977,38210
8016,4588
26626,22453035
39569,7826116
18587,15881
41744,7745
5859,1420
45459,69136
45050,14241
41483,41804
2606,5093
3977,10210
33689,47881
29829,16074758
27618,13137
9568,18405
19518,381787
1593,40024
7713,17333174
23303,2082136
15390,6148028
13478,12873
13207,49465
14273,81939
7918,4671
1197,30933
15788,6368611
46112,62291
2182,45032
48788,110694
17996,691520
468,315425
12654,12968662
17513,31259
40793,12680907
2082,10996342
46329,17983690
24524,79885
1576,9418327
39029,24612118
6432,10572
4479,2767052
14718,373606
12668,46306
5857,19631
22318,31357
38059,19691
592,5899779
26482,7937843
18926,136251
21957,17201095
35166,11588
14177,23772
49635,114133
29942,78508
43474,11500217
9893,4667024
13219,15753740
40110,234225
46742,3228917
6851,13330761
49414,18254
39185,15745753
23408,4381
28829,10664113
14963,5055
50469,4978
4949,15818107
47013,24178
26547,8490112
11257,1885
14360,611298
15698,14050
37357,15595
13964,8288246
13743,13747
7742,3985
15524,10176
2874,44186
37804,2120932
5155,24780
34243,18693763
26210,64222
11999,2936415
24507,5
40579,10917
24344,43641
3310,30119
7371,41977
49445,12294652
33240,826845
18926,1885
22937,26116430
17594,119324
2639,22285
29828,86321
10099,30183
6156,1191
1708,930
26239,134360
35866,38743
6595,6493208
10781,1768603
19108,96123
49635,6423
35404,5060378
48047,7190
22518,24583
13004,1337448
50943,3228917
47071,301736
7113,6643090
409,13335037
39457,2156
51307,2657
42441,14891
47728,24920901
6281,9777
44136,20910157
32568,24612118
44820,100915
46216,2815949
44930,6678884
8646,21787
28860,12160906
33176,7069
47857,20821614
1518,8600
18734,9854
39837,6892870
29559,8908
52080,9375
7972,16900
12125,821003
52556,125956
35017,1431
25076,188572
38555,153800
35425,83674
12748,9646
5129,2657
36584,66559
35964,107291
5723,17333230
118,5211
39569,24337
7857,15197
8555,795034
37947,48757
2483,7677
12615,7604
51784,32418
39845,7244
42829,110331
29418,135479
88,24100
21131,11297
40363,1885
52353,45112
31283,13
31309,375802
11910,7148256
18244,48855
35024,168642
16991,426775
40127,6373717
14549,45252
34607,469901
28429,17557913
15466,48855
3911,27209486
45116,99085
5505,4599
12065,9777
10737,13023
22065,77767
9505,112204
50582,234225
18804,359194
5807,4989
25163,136251
30197,5107
33774,11919
26794,13503109
22913,3591262
38358,7640261
25045,125955
5385,2199
10635,6952
7985,659622
37365,231604
11718,2153405
42660,22055280
22237,15196
31564,48834
3975,43814
20375,13206760
45494,118389
10919,18254
38845,8252
42594,41811
2433,31122
33189,3777732
25604,1381
42037,2895896
2050,7603
10218,127459
35700,34
24431,18039963
1883,113310
17866,156533
2331,7604
2576,9809
16474,4473
42165,35519
24436,62446
39453,1845
37340,10357575
17979,6101138
28017,97782
20354,6534
2722,7237456
21719,92517
11706,34
47302,345299
24160,1059680
4930,10964
2446,117833
20616,10507293
22236,9969571
27722,11100431
39560,7082
24615,12262741
28560,22551730
41577,37739
33109,15858248
43050,355697
13964,7831742
13381,77276
5502,12878667
27642,11784281
34418,2187
35724,93795
50885,21
47246,5659
7931,33
48282,10956
11835,51496
20067,11235712
14177,10441
873,38447
3334,7945049
3161,256008
33446,10549501
4730,18135
46191,378
11181,4893390
26054,561909
25613,112537
38175,2187
34983,4625
7355,3153910
11885,85301
36561,19351
362,2956
7844,4981
34230,48132
52894,1
8212,98573
2496,9418327
22374,8554005
1627,398323
42829,28862
47282,14316
36481,22443261
47173,32542
37074,7090447
6520,6320534
4816,5907
51756,5470
43801,16007855
18507,10104
5767,3686
9386,16068905
13739,10909
44976,3153910
873,6148028
22318,138398
2185,4671
1479,77262
20048,534255
48626,62291
11782,105986
40772,53645
30681,30118
7933,4671
48974,4982
3656,4381
25373,833550
52425,157993
23935,191139
40585,5061675
5436,8492
17630,6567017
32888,17802724
5436,10614
15142,22628
17277,34497
42796,4948
3839,3153910
19951,15881
23528,76778
13364,71864
13095,187020
45532,199782
51836,43641
51012,18373214
39464,8442457
5948,11367726
11246,1618
46766,6442769
23177,24963
14746,3240483
17404,39988
29906,9460487
47503,4137
22564,13621
1710,8664353
28619,569564
37135,865
33993,13747
12444,20821299
8555,8908
2383,2767052
22479,45107
46441,21787
7517,17333223
7842,228630
22146,29396
24750,171001
801,16142053
4552,6295
18470,40102
1617,29581
45179,23453112
26294,307791
37871,46306
6968,1618
51219,8320534
2587,1934
39080,7631105
5245,96472
47336,9791
25711,13496
39929,93269
6153,2202049
6730,38447
9263,13834
10066,1420
27645,7926
47011,4667024
15524,9784
50817,236056
48928,15818362
1593,77203
24344,3473
41813,18342
42554,30016
21278,29999
13275,184324
16143,291356
18289,100915
3938,138398
2722,9418327
29601,68783
45438,15776309
11684,18122
24243,7165300
41460,18081809
12455,72159
4901,19057
4569,5161066
14742,16322
19947,16429
27749,20758175
16123,23289
50464,320
27753,121749
22873,12557
10088,4374400
32425,9822
52032,6689
50981,24178
9830,10579
10459,2657
35801,21853621
44319,68494
29147,10629
53406,29103028
7801,5308
37542,1
24236,127823
35758,9897164
36589,6
23086,6149
3726,10210
34860,18335634
11564,227463
44408,34
34062,35982
11567,169875
32599,4406
39423,3
18650,3388
11206,6953500
24507,9418327
17103,93261
38744,15783514
24748,19351490
47545,6277410
26363,99561
8999,1622
7967,34268
15330,6527740
29404,10210
28829,2956
41757,45978
12365,18775247
99,16142053
27361,179780
35728,6080337
14185,43763
9705,18143977
34211,375802
23086,24137
1866,569564
33890,1845
18369,8682
29819,179780
24537,7669
25340,12127750
31484,18512
44683,9532
23765,77398
9481,9802372
50023,6149
28904,2865
34739,1885
9505,160629
15021,2839
23962,218467
26529,16735
29502,18114142
18109,3980
3391,2728527
17679,4381
16594,6
17291,12924261
12971,12513614
4314,9822
32539,95431
26505,1045757
26332,187181
14098,20819685
32310,8520610
8049,189147
40824,16171291
13768,310259
20355,13722902
43808,1617875
26467,5091
15925,3047848
20737,5084
10013,135479
43065,4137
19853,10890
49815,17802724
51885,18693763
51866,11505797
19121,4671
22034,17567
32920,14050
25840,672875
26239,19330
35016,6361871
1392,22192
23220,17262100
37497,255127
10376,31360
2968,7171637
18567,43015
49286,16002136
47705,13508607
43402,19321
9710,747061
40187,56728
9468,25104
3269,1202
8691,19302
407,8442457
2451,281433
10591,16631
39144,17061
23603,31259
46359,5043
32554,99107
43801,17455585
18313,47401
24750,80660
25732,117251
41907,5826
50896,24830
30932,6689
4233,890
17485,5
43146,179064
1216,99561
33697,7260188
51144,662
14215,99300
33704,17455815
7405,12914
12854,297627
6509,21787
5270,77203
3170,2657
32013,10929
17952,7194
15897,171102
7410,7190
51604,41865
10048,4631
44915,114230
21986,7354
52400,16068905
25548,6708
26186,13335037
5828,4268
10600,270730
32129,6393082
9210,11870085
18093,4671
12849,11468377
28924,66559
37158,16076
8985,136782
19467,13152194
24339,6437061
2961,5350
43691,6690
46324,136251
43688,15997
27433,13596166
7367,2187
13794,119322
16904,6449290
27607,13497
38386,70401
51634,23289
29690,10975
43689,149267
10830,43615
37828,15731779
45933,11235712
26191,233818
17952,13214
43136,7604
20580,276289
1601,6224935
26077,9307674
31588,1225621
41188,31314
43157,22918050
38506,7677
5026,56452
35848,84981
1518,7260188
48128,21853621
12783,1885
14688,208146
10546,2118745
52214,375802
9189,355697
23303,89959
34751,107301
14782,16068905
34721,43448
7973,16160797
25313,522534
10404,1934
19948,391729
4514,16342
23177,24780
11285,18131
19652,117251
39423,14891
53145,426775
338,235773
37367,49750
5373,168668
5353,5941033
4085,34
31778,18373
1960,6323821
52414,11925514
14009,135479
51246,10210
1268,37435
16800,24213
17533,127459
1115,136251
19292,3
42441,3636
6386,12296
45895,24583
45155,10429045
37795,170548
900,320
41723,161099
23376,1237300
48433,35743
19357,13496
12718,10592
14098,17722973
40291,8
28799,264158
20076,135479
11206,384457
45179,10176
23577,13206828
24768,10626594
1657,11762
31199,18505784
29404,8127
46479,227443
47024,481749
15339,16204
49103,841628
18182,8682
15184,485894
643,140075
31721,1852
33612,518848
2496,6289283
15476,6366437
7536,7933292
4816,15241
12857,773858
42433,149267
48519,68488
19566,77767
32687,301736
7495,23422
45456,25666046
21284,11337
39035,29059
43343,3
1208,6516450
19952,561909
26244,4667024
17525,7171637
47371,12873
20950,22698568
31010,34494
28772,18774964
29472,5128
32604,5632446
35844,119324
18744,190361
2841,7719355
24796,32769
16636,598160
26722,6294553
17952,76620
15305,10916
11313,10979
48833,20926278
10727,5166
19758,1466455
9692,18335634
8313,9375
4803,169879
24847,10155
44907,607639
362,10799
47857,561909
1539,73965
19043,14866
29287,1728744
38845,77770
19954,13056159
24963,130580
36726,9598
29155,18630
51535,10112885
16879,136251
25931,16085517
9705,15783514
52997,17802724
45318,48855
22349,310612
12566,2199
143,20170404
38360,54539
8918,7987
16226,4671
45823,10762697
15007,29209
37147,5297
41318,1
1219,24800
27466,48974
1509,10847
39834,2761356
32180,10611
32687,23955
43265,41865
20867,86643
25611,95558
2169,11387515
9549,7993
8005,44659
37572,22283
12017,7735333
50229,24920901
5020,3109
15132,11235712
4995,18335634
34640,5907
1561,2
3766,10917
8951,18906484
2528,1067
11246,3
28767,126232
45831,9673436
36360,52367
7845,19691
32135,21348
45656,18419
16291,7624
21930,1162543
9195,77767
25528,16158542
18920,4900
12404,49552
22193,414999
11734,99107
23198,11045709
6213,18122
13464,5191
5660,3407877
15429,27494
10404,67
52820,7763
32205,16171291
153,21437200
2232,6514
32820,1420
39837,16278318
52718,5
45038,15931
52650,11235712
6660,46799
23584,6837103
36156,1044355
2591,133266
40615,3087
24236,3684856
3726,6148028
43032,5759
25411,43758
28455,4102763
11031,23772
2273,41804
9805,359770
43025,9943
14761,29056083
23770,18135
37147,11337
415,4507
40798,42389
40414,11709037
23134,862041
26800,3431
19930,10572
5629,10890
7816,1
32608,77013
20406,234225
38651,129650
22171,242006
39139,396266
21131,43814
25611,76171
15845,5297
14686,114145
4803,21796
11113,20170404
44627,331920
26992,92303
36726,1420
387,9844
1326,50
1350,30474
13925,24213
15769,6939939
45008,99107
18449,29579
5245,14995
4678,7488244
26203,19486412
11167,4989
6213,439288
6803,621
8096,13642
1379,23995231
50094,12127750
12407,5148
2936,59822
52938,5043
19108,2579284
43402,1103
8578,6469165
37797,1
36528,10210
31405,1205297
19349,20443207
11281,11138
24517,13453029
88,6514
8847,28876
30166,9606002
16377,4981
2487,47212
36259,13
28093,11563110
15459,68428
16876,14864
48674,152380
50742,628139
34542,9361589
10025,93269
2288,6
39720,475339
18381,590552
35724,252577
38984,2402971
29198,28881
38358,26101
17104,129616
11382,18512
7548,10965
24236,352262
29361,48855
8686,231804
35579,4407
8544,11337
24309,228333
36883,4138
38446,12962439
16575,76658
29627,32234
23296,542389
22913,321577
21076,77505
6920,359770
49764,4631
41811,22816087
42864,13023
22611,5148
26083,10625
44915,6479259
4934,1911
18804,17690
7985,114203
50609,9712
44583,303098
10405,48855
22236,11
12250,14050
9034,13
23569,5297
25048,5196
11279,186074
7094,293595
45242,17309
28397,48757
49523,84119
17643,168668
43265,9791
41142,6080337
40829,14050
10868,24178
18811,2657
42594,92121
32747,1217100
11020,345627
41995,1381
51418,4981
48936,747061
26694,171201
36647,332613
27645,233093
19902,5060378
14228,19057
39927,4407
14742,6404621
11410,1202
29080,42697
38555,13324841
3820,2839
4058,140225
19852,25099
36570,7624
25575,13496
14835,227443
15930,8965
25093,91475
49232,24876258
25929,4407
7495,30119
35904,19380
18683,5345
32597,383206
3918,12985
48703,943402
2147,2839
12243,3985
45863,17250
26210,546018
19123,43035
4879,16102004
28850,18405
18109,76620
6159,39933
5911,110331
36842,16115612
27606,113436
4432,8685612
49232,6585201
39191,561456
14519,91478
35015,14050
15567,77163
31778,10975
35117,11469379
42165,117251
53117,6567017
26372,228063
32084,58696
41694,61179
48148,2279
17746,77163
33254,7911
6186,370493
31083,9520360
47220,6689
14505,2767052
53411,76527
4941,22206
22858,1852
16377,5129
38211,7869
27891,6148028
35117,13158800
27048,2767052
20332,16793
6682,11127
37973,3636
38211,21727
13992,5
35866,4214
16435,13586743
23430,5129
36156,14866
31826,256008
33772,34511
16953,88061
10859,816
3519,32542
2663,6667
33268,106393
8646,11901
35072,16113791
2572,128029
11031,5129
18920,24178
27729,1842
3096,132609
42109,78983
44519,15622
19001,34268
14930,5043
12140,35488
32626,5
1883,902
32608,11206
88,6
5948,16158535
14215,10592
38059,138398
40885,1934
35016,171001
2663,34897
44291,1295
22049,5043
6213,633270
41986,45234
30895,2165
48389,149267
27183,8811139
10796,52036
32950,15803059
7671,9539
1501,12985
52041,676737
8699,11486
51452,77013
40914,12891107
3911,1472878
20157,2967752
1866,24280
2983,8650
39733,296125
8209,360
5072,6758423
37357,4667024
35915,899492
2801,332613
17624,823411
32004,11250053
13739,16729
27183,8709524
26337,175004
20265,525995
18241,214614
4835,2146957
18938,14050
2572,37435
21599,45109
22060,960
1733,2731276
34751,77142
7517,9684523
20007,13414446
34943,18423
44627,1295102
14868,10176
34963,2767052
